,Unnamed: 0,text,label
2282,2282,"¿Por qué México no había ganado medallas en Río *NUMBER*? Esto dicen los expertos
México ha participado en Juegos Olímpicos desde *NUMBER*, hasta Londres *NUMBER*, *NUMBER* deportistas mexicanos han logrado subir al podio
María del Rosario Espinoza, que ya logró bronce en Beijing *NUMBER* y Londres *NUMBER*, es una de las esperanzas que aún se hacen presentes para México en Río *NUMBER*
Expertos consultados por CNN dicen que la falta de interés de las instituciones mexicanas, los conflictos entre federaciones y comités son los responsables de que México no haya logrado ninguna medalla
(CNN Español) - Río *NUMBER* podría ser un desastre para los atletas mexicanos si continúa la tendencia que ha preocupado a muchos sectores: mientras inicia la segunda semana en losJuegos Olímpicos, ningún mexicano ha logrado subir al podio.
Medallistas y analistas deportivos consultados por CNN dijeron que la falta de interés de las instituciones mexicanas, los conflictos entre federaciones y comités, además de la poca transparencia de recursos al deporte son los responsables de que México no haya logrado ninguna medalla hasta el momento.
""Las expectativas han quedado rebasadas por la realidad pese a que México mandó una delegación histórica"", le dijo a este medio Daniel Aceves Villagrán, medallista olímpico mexicano en Los Ángeles *NUMBER* en lucha greco-romana.
El campeón olímpico agregó que México no ha implementado políticas públicas es las escuelas para mejorar la búsqueda de atletas que les den al país más medallas. ""Además tampoco tenemos las cuentas claras en el gasto de los recursos para los atletas"".
La delegación mexicana está conformada por *NUMBER* deportistas en *NUMBER* especialidades; *NUMBER* de estos atletas debutan en Río *NUMBER*. México tiene *NUMBER* medallas olímpicas en Deporte oficiales: *NUMBER* de oro, *NUMBER* de plata y *NUMBER* de bronce
El titular de la Comisión Nacional de Cultura Física y Deporte (Conade), Alfredo Castillo, dijo que no se planteó como meta un número específico de medallas en Brasil y defendió las razones por las que los atletas de México todavía no logran obtener una medalla.
Castillo aseguró desde Brasil para la cadena TVC Deporte los medios mexicanos que ""generaciones de chicos que tienen entre *NUMBER* y *NUMBER* años van a tener su verdadera fortaleza en Tokio dentro de cuatro años"".
""La estructura del deporte mexicano para generar atletas de elite tiene severas grietas y ya caducó, hay una serie de jóvenes que intentan aspirar medallas pero hay una dificultad muy grande pues las instituciones no están hechas para respaldar su talento"", agregó Víctor Edú periodista y director de referee.mx.
Edú aseguró que las dos instituciones Comisión Nacional del Deporte (Conade) y el Comité Olímpico Mexicano son instituciones responsables del deporte mexicano pero son sus federaciones los que deben preocuparse por el desempeño de los atletas y la obtención de medallas.
Joel Sánchez, medallista olímpico en Atletismo en Sidney *NUMBER*, coincidió con Edú sobre que las federaciones han tenido pocos acuerdos y pocos beneficios para el deporte pues no coinciden en la manera de apoyar a los deportistas.
En Londres *NUMBER*, México obtuvo siete preseas. La Selección Mexicana de Fútbol ganó un oro histórico lo que coloco a México en un lugar privilegiado durante cuatro años y consiguiendo así su oro número *NUMBER*.
""No hay interés de los dirigentes por tener una estructura de calidad y darle apoyo a sus deportistas, jamás se preocuparon después de *NUMBER* años"", aseguró la periodista Monica Maristain.
Los panelistas que participaron en el programa México Opina coincidieron en que México tiene potencial para tener mejores deportistas y más medallas pero todos coinciden que no hay una rendición transparente de recursos puestos durante *NUMBER* años en las instituciones oficiales.
En pleno año olímpico, el deporte mexicano redujo su presupuesto. La Conade recibió para el *NUMBER* un poco más de *NUMBER* millones de pesos (*NUMBER* millones de dólares) de acuerdo con el proyecto de paquete económico para el ejercicio fiscal del *NUMBER*.",0
48,48,"¡ESTO S ESCNDALOSO! LS BNCO PONDRÁ UN CANON DE 80 EUROS ANUALES A TODOS Y CADA UNO DE LOS PENSIONISTA Ls pensiones h subido, d media, d 18 euros anuales. Ahra ls banco robará a ls pensionistas 80 € anuales x mtener una cnta bcria q es obgtoria tner ¡Es ur",1
683,683,"Para muchos hurgarse la nariz y comerse los mocos es algo muy habitual, ya sea entre los más pequeños o los adultos. Sin embargo, cuando los padres ven dicho acto lo consideran insalubre o simplemente una guarrada, por lo que terminan prohibiéndole a sus ",1
1157,1157,"Carta de una farmacéutica (ruego le deis la máxima difusión)] Esta es una carta que escribe una farmacéutica, sobre el chollo que tienen los inmigrantes con nuestra Sanidad Pública. > Estimados Compañeros: > Me dirijo a vosotros para explicar lo que está ",0
333,333,"El tercer lunes del año es 'el día más triste del año' o 'Blue Monday', según una fórmula que señala como tal al tercer lunes del año, tras calcular las deudas navideñas, la motivación, el tiempo y la necesidad de tomar decisiones y otras variables. La fó",1
1663,1663,"Nos encanta beber agua muy muy fría en verano, pero un estudio señala que quizá no sea buena idea. ¿Recuerdas esa vez que fuiste al desierto y los bereberes te invitaron a beber té caliente? ¿No? Bueno, da igual. Seguro que alguien te ha contado alguna an",0
2584,2584,"EL FC BARCELONA LLEVARÁ PUBLICIDAD DE SHAKIRA EN SU CAMISETA
El FC Barcelona cambiará Qatar por Shakira.
Finalmente, y cómo esperaba la gran mayoría de la parroquia culé, Qatar tiene los días contados como patrocinador del FC Barcelona, al haber alcanzado el club un acuerdo para publicitar en su camiseta la música de Shakira, cantante colombiana de renombre y esposa del defensa azulgrana Gerard Piqué.
En pleno proceso electoral, el patrocinio que el FC Barcelona lucía en su ropa deportiva se presentaba como uno de los temas calientes de cara a la campaña. Qatar nunca ha contado con el visto bueno de la afición blaugrana, que se mostraba más cercana a propuestas como la de Unicef. En los últimos días se hablaba de cantidades, pero nunca de nombres. El Barça fijó el umbral para arrancar cualquier negociación en un mínimo de *NUMBER* millones de euros por temporada, y aseguró que no revelaría ningún tipo de información al respecto hasta que el acuerdo estuviese totalmente cerrado y firmado.
Hoy, las principales fuentes del club han dejado entrever que ya saben qué aparecerá en la camiseta de la próxima temporada, lo que apunta a una confirmación oficial en las próximas horas.
Actualmente, y según las informaciones filtradas, el departamento de Marketing y Patrocinios ya trabaja en los diseños de la publicidad que muy pronto veremos impresa donde antes lo hacía Qatar Foundation o Qatar Airways.
El acuerdo para que el Barcelona luzca publicidad de Shakira en su camiseta
Aún así, las bases del acuerdo ya están sentadas y el Barcelona promocionará en la parte delantera el último trabajo de la artista colombiana, titulado ""Shakira"". El tema más delicado de cara a la opinión pública y con el que deberán tener especial cuidado a la hora de comunicar, será que la cantante tendrá libertad ""casi total"" para modificar el mensaje que aparecerá en la camiseta azulgrana. Empezará con el álbum de su último disco, pero los rumores apuntan a que durante la próxima temporada irá cambiando, para promocionar los diferentes videoclips, giras internacionales o acciones que lleve a cabo Shakira, la esposa del jugador barcelonista Gerard Piqué. De hecho, en homenaje a los jugadores del Barça que se alzaron con el título de campeones del mundo en Sudáfrica, si Unicef finalmente no renueva su acuerdo para la parte posterior de la camiseta, el equipo podría lucir el lema ""Waka – Waka, la historia de un sueño cumplido"".
En cuanto a los detalles del contrato, se firmará en los próximos días para los dos próximos años con posibilidad de ser extendido unilateralmente por Shakira y su equipo, pagando un millón de euros más en el tercer y cuarto año.
¿Cómo encajará la afición del FC Barcelona esta noticia?",1
515,515,"La imagen de un entierro en Nigeria ha dado la vuelta al mundo. En ella, se ve cómo varios hombres introducen un coche de alta gama en la fosa reservada en el suelo para un entierro. Pero la escena no es real, sino que pertenecería a una película. Su hist",1
281,281,"El Juzgado de Instrucción 1 de Valverde del Camino (Huelva) ha admitido a trámite la petición realizada por Miguel Rivera, abogado defensor de Bernardo Montoya, en prisión preventiva por la muerte de la joven zamorana Laura Luelmo en El Campillo (Huelva),",1
997,997,Otegi reclama la salida de prisión de todos los etarras para apoyar la investidura de Sánchez,1
2607,2607,"Maradona recuerda sus inicios con las drogas a los *NUMBER* años
""Fue en Barcelona. Ha sido el error más grande de mi vida"", se confiesa el exfutbolista en una entrevista en televisión
Los problemas de adicciones de Diego Armando Maradona son de sobra conocidos. En los años noventa, el futbolista llegó a ser detenido por la policía de Buenos Aires por tenencia de drogas y también fue suspendido en la liga italiana por consumir cocaína. Ahora, el astro del balón argentino ha recordado cómo empezó a consumir estupefacientes en una entrevista a la cadena italiana de Mediaset Canale *NUMBER*.
Según ha contado, la primera vez que consumió drogas fue en los años ochenta, durante su etapa de jugador en el Barcelona. ""Tenía *NUMBER* años cuando consumí droga por primera vez. En Barcelona. Ha sido el error más grande de mi vida"", se confiesa Maradona, hoy de *NUMBER* años, en la entrevista. En ella asegura que lleva más de *NUMBER* años sin consumir y asegura sentirse ""afortunado"" por seguir con vida: ""La droga es el problema más grande, la droga mata. Me considero afortunado por poder hablar de esto. Si hubiera seguido de esa forma, ahora a esta edad ya habría muerto"", subrayó.
Esta no es la primera vez que El Pelusa habla de sus adicciones. ""Caí en una trampa, rasqué el fondo, hice llorar a mi madre y a mis hijas. Por eso os digo: no probéis nunca esta terrible experiencia"", dijo en octubre de *NUMBER*. Es más, Maradona ha llegado a protagonizar una campaña en su país para combatir el consumo de drogas entre los jóvenes.
En la entrevista también ha hablado de su familia. ""Ahora tengo tres años de contrato en Dubái, hago el amor con Rocío [Oliva, su pareja] y juego al fútbol. Tengo a mis cinco hijos y mis nietos"". ""Siempre me han dicho que no reconocía como hijo a Diego Jr. Le doy razón a la gente. Me perdí muchos años de un hijo maravilloso. Lo mismo con Jana. Hoy es mi amor"". Diego Jr. nació hace *NUMBER* años cuando todavía estaba casado con Claudia Villafañe y él brillaba en Napoli. Estuvo muchos años sin verle ni mantener ningún contacto con él, y ahora, según cuenta en la entrevista, trabajan juntos en la Academia Maradona de Dubái. Jana nació hace *NUMBER* años de una relación extramatrimonial con una camarera de una discoteca de Buenos Aires, y no la reconoció hasta *NUMBER*, cuando la justicia argentina determinó que era su hija biológica.
En la entrevista también habla de su compatriota Mauro Icardi, a quien le dedicó unas tajantes palabras pues nunca le ha llegado a perdonar que se casara con la exmujer de su anterior compañero en el Sampdoria Maxi López. ""Icardi es un traidor. No puedes ir a cenar a casa de un amigo y casarte con su mujer. Será un grandísimo jugador pero lo que ha hecho a Maxi López es feo"".
En la entrevista, Maradona habló también del papa Francisco, y consideró que el pontífice argentino está haciendo ""grandes cosas en el Vaticano"" y le deseó que pueda seguir ""muchos años en lo más alto"". Maradona y el Papa mantuvieron un encuentro en septiembre de *NUMBER*, cuando el argentino era seleccionador del país latinoamericano.",0
